department,dep_id,municipality,mun_id,school_id,school_name,lat,long,address,program_ids,program_labels,program_labels_1,program_labels_2,program_labels_3,program_labels_4,program_labels_5,program_labels_6,modality_ids,modality_labels,modality_labels_1,modality_labels_2,modality_labels_3,modality_labels_4,modality_labels_5,modality_labels_6,modality_labels_7,modality_labels_8,modality_labels_9,modality_labels_10
León,5,Achuapa,46,2139,COLEGIO SAN SEBASTIAN,13.0539,-86.5898,CONTIGUO A IGLESIA PARROQUIAL.,32,"SECUNDARIA,PRIMARIA",SECUNDARIA,PRIMARIA,NA,NA,NA,NA,53,"SECUNDARIA REGULAR,PRIMARIA REGULAR",SECUNDARIA REGULAR,PRIMARIA REGULAR,NA,NA,NA,NA,NA,NA,NA,NA
León,5,Achuapa,46,2140,RAFAELA HERRERA-MONTE FRIO1,13.054478,-86.686848,RAFAELA HERRERA.,232,"PRIMARIA,SECUNDARIA,PRIMARIA",PRIMARIA,SECUNDARIA,PRIMARIA,NA,NA,NA,145310,"PRIMARIA MULTIGRADO,SECUNDARIA REGULAR,PRIMARIA REGULAR,PREESCOLAR COMUNITARIO MULTINIVEL",PRIMARIA MULTIGRADO,SECUNDARIA REGULAR,PRIMARIA REGULAR,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA
León,5,Achuapa,46,2141,CENTRO ESCOLAR QUEBRADA HONDA,13.041694,-86.661833,15 KMS AL NORESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,14,PRIMARIA MULTIGRADO,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA,NA
León,5,Achuapa,46,2142,PREESCOLAR RUBEN DARIO,13.053328,-86.590169,FRENTE A LA IGLESIA PARROQUIAL.,NA,NA,NA,NA,NA,NA,NA,NA,2,PREESCOLAR FORMAL,PREESCOLAR FORMAL,NA,NA,NA,NA,NA,NA,NA,NA,NA
León,5,Achuapa,46,2143,CENTRO ESCOLAR LA FLOR #1,13.012092,-86.69391,"LA FLOR N# 1, 18 KM AL NOR-OESTE.",2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1091071014,"IV CICLO,III CICLO,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",IV CICLO,III CICLO,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA
León,5,Achuapa,46,2144,CENTRO ESCOLAR JOSÉ DOLORES ESTRADA,13.087765,-86.73712,33 KMS DEL MUNICIPIO.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
León,5,Achuapa,46,2145,EL SALITRE,13.101745,-86.66425,14 KM AL NORTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1410,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL",PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA,NA,NA
León,5,Achuapa,46,2146,CENTRO ESCOLAR PINTADAS,13.05486,-86.510932,SAN NICOLAS N 2.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,14,PRIMARIA MULTIGRADO,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2175,CENTRO ESCOLAR AURORA FLORES RIOS,12.734942,-86.312255,KM 174 CARRETERA LEON SAN ISIDRO.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1411109107,"PRIMARIA MULTIGRADO,PREESCOLAR FORMAL MULTINIVEL,IV CICLO,III CICLO",PRIMARIA MULTIGRADO,PREESCOLAR FORMAL MULTINIVEL,IV CICLO,III CICLO,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2176,OMAR TORRIJOS HERRERA,12.717317,-86.337822,DE LA PARADA DE BUSES 200 VRS ABAJO.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1410,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL",PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2178,CENTRO ESCOLAR SALOMON DE SELVA,12.714348,-86.394317,KM 161 CARRETERA LEON SAN ISIDRO.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2179,JOSE ANTONIO ROJAS COREA,12.726259,-86.31357,CARRETERA LEON SAN ISIDRO KM 173 ½.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1411,"PRIMARIA MULTIGRADO,PREESCOLAR FORMAL MULTINIVEL",PRIMARIA MULTIGRADO,PREESCOLAR FORMAL MULTINIVEL,NA,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2180,JOSE MARTI,12.590517,-86.387333,KM 154 - 14 KMS AL SUR.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1010714109,"PREESCOLAR COMUNITARIO MULTINIVEL,III CICLO,PRIMARIA MULTIGRADO,IV CICLO",PREESCOLAR COMUNITARIO MULTINIVEL,III CICLO,PRIMARIA MULTIGRADO,IV CICLO,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2181,CENTRO ESCOLAR RAFAELA HERRERA,12.5615,-86.411483,EMPRESA PAGRONICA 4 KMS AL OESTE.,22,"PRIMARIA,PRIMARIA",PRIMARIA,PRIMARIA,NA,NA,NA,NA,31014,"PRIMARIA REGULAR,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PRIMARIA REGULAR,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2182,CENTRO ESCOLAR RUBEN DARIO,12.5835,-86.36421,CENTRO PRODUCTIVO COSTA SUR.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,14,PRIMARIA MULTIGRADO,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2183,SANTA ANITA,12.653257,-86.406598,COMARCA SANTA ANITA.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2185,DURVIN TORREZ VALDIVIA,12.664985,-86.440205,FRENTE A PARADA DE BUSES.,32,"SECUNDARIA,PRIMARIA",SECUNDARIA,PRIMARIA,NA,NA,NA,NA,5311,"SECUNDARIA REGULAR,PRIMARIA REGULAR,PREESCOLAR FORMAL MULTINIVEL",SECUNDARIA REGULAR,PRIMARIA REGULAR,PREESCOLAR FORMAL MULTINIVEL,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2186,TOMAS OCAMPO CHAVARRIA,12.600676,-86.357754,DEL CENTRO DE SALUD 75 VRS ABAJO.,32,"SECUNDARIA,PRIMARIA",SECUNDARIA,PRIMARIA,NA,NA,NA,NA,5113,"SECUNDARIA REGULAR,PREESCOLAR FORMAL MULTINIVEL,PRIMARIA REGULAR",SECUNDARIA REGULAR,PREESCOLAR FORMAL MULTINIVEL,PRIMARIA REGULAR,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2187,CENTRO ESCOLAR MARIA ANTONIETA RAUDALES MANGAS,12.698328,-86.401101,KM 159 CARRETERA LEON SAN ISIDRO.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2188,GEORGINO ANDRADE,12.702112,-86.316817,KM 170 CARRETERA A LEON SAN ISIDRO DE LA PARADA DE BUESE 5 KILOMETROS AL SU.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1410,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL",PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2189,LUIS ALFONSO VELASQUEZ FLORES LA DEFENSA,12.666017,-86.455047,KM 152 CARRETERA A LEON SAN ISIDRO.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1410,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL",PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2190,CENTRO ESCOLAR ALFONSO CORTEZ,12.673212,-86.422983,DEL PUENTE SINECOPA 100 VRS AL ESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2191,INDALECIO PULIDO,12.706816,-86.367859,DE EL JICARAL 5 KMS AL SUR.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,14,PRIMARIA MULTIGRADO,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2192,JOSE PILAR VELASQUEZ TREMINIO,12.67679,-86.28277,CARRETERA LEON SAN ISIDRO PARADA EL BORDO 10 KILOMETROS AL SUR.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,14,PRIMARIA MULTIGRADO,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2193,JOSE DE LA CRUZ MENA,12.649768,-86.291166,DE LA ENTRADA AL BORDO 17 KMS AL SUR.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2195,SILVERIO LAGUNA,12.710786,-86.420295,CARRETERA LEON- SAN ISIDRO KM 157 DE LA ENTRADA 5 KMS AL NOROESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2196,CARLOS FONSECA AMADOR,12.748968,-86.374869,EMPALME SANTA ROSA DEL PEÑON 3 KMS AL NORTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1410,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL",PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2197,LUISA AMANDA ESPINOZA,12.76064,-86.40344,DEL EMPALME SANTA ROSA DEL PEÑON 2 KMS AL NORTE 5 AL OESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1410,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL",PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2198,CENTRO ESCOLAR GIOCONDA BELLI,12.605859,-86.451587,ZARZALES 6 KMS AL SUROESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1410,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL",PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2199,EDWIN ARIEL ESPINOZA RIVERA,12.7897,-86.43196,DEL EMPALME SANTA ROSA DEL PEÑON 2 C. AL NORTE 14 AL OESTE.,32,"SECUNDARIA,PRIMARIA",SECUNDARIA,PRIMARIA,NA,NA,NA,NA,301411,"SECUNDARIA EN EL CAMPO,PRIMARIA MULTIGRADO,PREESCOLAR FORMAL MULTINIVEL",SECUNDARIA EN EL CAMPO,PRIMARIA MULTIGRADO,PREESCOLAR FORMAL MULTINIVEL,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2200,RICARDO MORALES AVILES,12.75833,-86.41846,"DEL EMPALME DE SANTA ROSA DEL PEÑON, 2 KMS AL NORTE 5 AL OESTE.",2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2202,LUIS ALFONSO VELASQUEZ FLORES LOS MEJIAS,12.75157,-86.40947,DEL EMPALME SANTA ROSA 2C. AL NORTE 3C. AL OESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,14,PRIMARIA MULTIGRADO,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2203,AUGUSTO NICOLAS CALDERON SANDINO,12.655052,-86.295561,DEL BORDO 17 KMS AL SUR.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,14,PRIMARIA MULTIGRADO,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2205,EDUARDO ROLANDO UMANZOR MATAMORO,12.72954,-86.3024,ENTRADA A LA MINA LA INDIA 2 ½ AL SURESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1410,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL",PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,NA,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2206,NOEL BRENES MATAMOROS,12.73343,-86.2915,PARADA LA INDIA 3 AL ESTE.,22,"PRIMARIA,PRIMARIA",PRIMARIA,PRIMARIA,NA,NA,NA,NA,10143,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,PRIMARIA REGULAR",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,PRIMARIA REGULAR,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2207,ARNOLDO TORUÑO ROJAS,12.730627,-86.381859,FRENTE A IGLESIA DE CRISTO.,33,"SECUNDARIA,SECUNDARIA",SECUNDARIA,SECUNDARIA,NA,NA,NA,NA,135,"SECUNDARIA POR ENCUENTRO,SECUNDARIA REGULAR",SECUNDARIA POR ENCUENTRO,SECUNDARIA REGULAR,NA,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2208,CONSUELO CEBOLLA JIMENEZ,12.730946,-86.28298,DEL EMPALME EL BORDO 5 KM AL SUR ESTE.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
León,5,El Jicaral,48,2209,CENTRO ESCOLAR ALEJANDRO VEGA MATUS,12.730212999999999,-86.382497,FRENTE A LA IGLESIA DE CRISTO.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,3111,"PRIMARIA REGULAR,PREESCOLAR COMUNITARIO,PREESCOLAR FORMAL MULTINIVEL",PRIMARIA REGULAR,PREESCOLAR COMUNITARIO,PREESCOLAR FORMAL MULTINIVEL,NA,NA,NA,NA,NA,NA,NA
León,5,El Sauce,45,1010,NACASCOLO,13.002398,-86.479159,SALIDA SAN ROQUE CARRETERA EL SAUCE 30 KM..,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,1014,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA
León,5,El Sauce,45,1179,CENTRO ESCOLAR CRISTOBAL COLON,12.9643,-86.4251,20 KM AL NOR OESTE DE SAN NICOLAS.,32,"SECUNDARIA,PRIMARIA",SECUNDARIA,PRIMARIA,NA,NA,NA,NA,103014,"PREESCOLAR COMUNITARIO MULTINIVEL,SECUNDARIA EN EL CAMPO,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO MULTINIVEL,SECUNDARIA EN EL CAMPO,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA
León,5,El Sauce,45,1203,CENTRO ESCOLAR EL MADROÑO,12.98661,-86.4255,25 KM AL OESTE DE SAN NICOLAS.,2,PRIMARIA,PRIMARIA,NA,NA,NA,NA,NA,14,PRIMARIA MULTIGRADO,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA,NA,NA
León,5,El Sauce,45,2002,PREESCOLAR EL PILON,12.864456,-86.630667,14 KILOMETROS AL NOROESTE DE EL.,22,"PRIMARIA,PRIMARIA",PRIMARIA,PRIMARIA,NA,NA,NA,NA,31114,"PRIMARIA REGULAR,PREESCOLAR FORMAL MULTINIVEL,PRIMARIA MULTIGRADO",PRIMARIA REGULAR,PREESCOLAR FORMAL MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA
León,5,El Sauce,45,2003,AGUA FRIA,12.84027,-86.61678,15 KILOMETROS SURESTE DE EL SAUCE.,32,"SECUNDARIA,PRIMARIA",SECUNDARIA,PRIMARIA,NA,NA,NA,NA,301014,"SECUNDARIA EN EL CAMPO,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO",SECUNDARIA EN EL CAMPO,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA,NA
León,5,El Sauce,45,2004,VALLE SAN ANTONIO,12.757837,-86.464779,22 KMS AL SUR ESTE DE EL SAUCE.,322,"SECUNDARIA,PRIMARIA,PRIMARIA",SECUNDARIA,PRIMARIA,PRIMARIA,NA,NA,NA,15314,"PREESCOLAR COMUNITARIO,SECUNDARIA REGULAR,PRIMARIA REGULAR,PRIMARIA MULTIGRADO",PREESCOLAR COMUNITARIO,SECUNDARIA REGULAR,PRIMARIA REGULAR,PRIMARIA MULTIGRADO,NA,NA,NA,NA,NA,NA
