Nombre,Latitud,Longitud,Direccion,Modalidades,department,municipality,dep_id,mun_id
CENTRO ESC. VILLA SANTA CATALINA ANEXO MA. ANGELES,12.70420000,-87.09950000,DEL MACHO 4C AL NOTE 3C AL OESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR FORMAL, PRIMARIA MULTIGRADO",Chinandega,Chinandega,4,36
OJO DE AGUA-EL LIMONAL,12.61630000,-87.14470000,PORTON DEL CEMENTERIO 1C AL ESTE 1KM AL SUR.,"PRIMARIA REGULAR, PREESCOLAR FORMAL, Primaria Comunitaria JYA, BACHILLERATO COMUNITARIO DE JYA, PREESCOLAR COMUNITARIO MULTINIVEL, III CICLO",Chinandega,Chinandega,4,36
ESCUELA NORMAL DARWIN VALLECILLO,12.61560000,-87.11470000,DE ENMA 300 VRS AL SUR.,"CURSOS PROFES. MEP EN SERVICIO SABATINO, CURSOS DE FORM. DE MAESTROS PARA BACHILLERES DE SEC. EN EL CAMPO, CURSOS REGULARES-MEP PLAN NACIONAL",Chinandega,Chinandega,4,36
CENTRO ESCOLAR FUENTE DEL SABER (APOLOS),12.62952800,-87.12750200,HOTEL GLOMER 175 VRS ARRIBA.,"PREESCOLAR FORMAL, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR",Chinandega,Chinandega,4,36
PREESCOLAR ST HELEN´S AMERICAN ACADEMY,12.62412200,-87.12060000,DE LA ESQUINA DE LOS BANCOS 1/2 C. AL NORTE.,"PREESCOLAR FORMAL, PRIMARIA REGULAR",Chinandega,Chinandega,4,36
CENTRO ESCOLAR TOMAS BORGES MARTINEZ,12.83019100,-87.05970500,DE LA COMUNIDAD RANCHERIA 14KM HACIA ESTEREO REAL.,PRIMARIA MULTIGRADO,Chinandega,Chinandega,4,36
CENTRO EDUCACIONAL ELI,12.62480000,-87.12970000,CLUB EDEN 1C AL SUR 75VRS ABAJO.,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL",Chinandega,Chinandega,4,36
CENTRO ESCOLAR LA CHUZCADA,12.67769300,-87.10649600,COMARCA LA GRESIA GALLERA 5 KM L ESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL, Primaria Comunitaria JYA",Chinandega,Chinandega,4,36
INSTITUTO ANDRES CASTRO,12.62490000,-87.13054400,DE LA ESCUELA MARIA AUXILIADORA 1C ARRIBA.,SECUNDARIA REGULAR,Chinandega,Chinandega,4,36
CENTRO EDUCATIVO JARDIN DE LOS NIÑOS,12.62413600,-87.11880800,DE LA RONTONDA 50 MTS AL NORTE.,"PRIMARIA REGULAR, PREESCOLAR FORMAL",Chinandega,Chinandega,4,36
CENTRO ESCOLAR SANTA VIRGINIA,12.58592600,-87.14233800,KM 136½ CARRETERA CORINTO FRENTE A BOMBA DE AGUA.,"Primaria Comunitaria JYA, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,Chinandega,4,36
ANDRES CASTRO,12.68019200,-86.90572600,CERRO LA PELONA.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chinandega,Chinandega,4,36
CENTRO ESCOLAR EMILIA VASQUEZ RIVERA,13.24431100,-86.83998800,LOS ARADITOS.,"Primaria Comunitaria JYA, SECUNDARIA EN EL CAMPO, PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL",Chinandega,Cinco Pinos,4,32
INSTITUTO NACIONAL SAN JUAN DE 5 PINOS,13.22940500,-86.87188300,COSTADO NORESTE DE SILOS MUNICIPALES CINCO PINOS.,"SECUNDARIA POR ENCUENTRO, SECUNDARIA REGULAR",Chinandega,Cinco Pinos,4,32
PROFESORA MARIA CONSUELO LOPEZ QUINTANILLA,13.23140000,-86.86520000,DEL CENTRO DE SALUD 1½ C AL NORTE.,"PRIMARIA REGULAR, ALFABETIZACION, Primaria Comunitaria JYA, PREESCOLAR FORMAL MULTINIVEL",Chinandega,Cinco Pinos,4,32
CENTRO ESCOLAR ANDRES CASTRO,13.22979300,-86.90039100,LAS VENTANAS.,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,Cinco Pinos,4,32
LA HONDA,13.24370000,-86.88950000,3½  KM AL OESTE DE CINCO PINOS.,"PREESCOLAR COMUNITARIO, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO, Primaria Comunitaria JYA",Chinandega,Cinco Pinos,4,32
EL JICARO,13.18015000,-86.86728200,COMUNIDAD EL JICARO.,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL",Chinandega,Cinco Pinos,4,32
EL PAVON,13.22114800,-86.83845700,DE LOS GRANEROS 3 KMS CARRETERA A SAN FRANCISCO.,"ALFABETIZACION, PRIM. REGULAR EN EDUC. ESPECIAL, PRIMARIA REGULAR, Primaria Comunitaria JYA, PREESCOLAR FORMAL MULTINIVEL",Chinandega,Cinco Pinos,4,32
LAS LAJITAS,13.19015500,-86.83052100,LAS LAJITAS.,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO, Primaria Comunitaria JYA",Chinandega,Cinco Pinos,4,32
PROF. FRANKLIN RAMON OCHOA SORIANO,13.20047900,-86.86023400,LAS POZAS.,"PREES. FORMAL EN EDUC. ESPECIAL, PRIM. MULTIGRADO EN EDUC. ESPECIAL, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,Cinco Pinos,4,32
LA MONTAÑA,13.19953100,-86.84499000,LA MONTAÑA.,"Primaria Comunitaria JYA, PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL",Chinandega,Cinco Pinos,4,32
EL ZACATON,13.22149700,-86.88867300,DE LA IGLESIA 100 MTS AL SUR.,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,Cinco Pinos,4,32
CENTRO ESCOLAR EL ESPINO,13.20028300,-86.88287700,DEL CENTRO DE CAPACITACION 50 MTS AL NORTE.,"SECUNDARIA EN EL CAMPO, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,Cinco Pinos,4,32
RAFAHELA HERRERA,13.23979200,-86.85981600,DE LA CASA COMUNAL 20 VRS AL OESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL",Chinandega,Cinco Pinos,4,32
RUBEN DARIO,13.20694500,-86.87876400,FRENTE AL EMPALME LAS POZAS.,"Primaria Comunitaria JYA, PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL",Chinandega,Cinco Pinos,4,32
MADERAS NEGRA,13.23236500,-86.88057600,MADERAS NEGRAS.,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,Cinco Pinos,4,32
ESCUELA EL PUERCAL,13.24033900,-86.82776300,CASERIO EL PUERCAL.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO, Primaria Comunitaria JYA",Chinandega,Cinco Pinos,4,32
ESCUELA SANTA FÉ,13.18470100,-86.84438200,SANTA FÉ.,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL",Chinandega,Cinco Pinos,4,32
INSTITUTO NACIONAL CARLOS FONSECA AMADOR,13.20180000,-86.86100000,DE LA IGLESIA CATOLICA 75 VRS AL NORESTE.,SECUNDARIA REGULAR,Chinandega,Cinco Pinos,4,32
CENTRO ESCOLAR BERNABE GUERRERO,12.48660800,-87.17679200,DE LOS CHORRITOS 1C ABAJOS 1 C AL NORTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, Primaria Comunitaria JYA, PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL",Chinandega,Corinto,4,38
CENTRO MIXTO RUBEN DARIO,12.48138800,-87.17270300,FRENTE A CAPITANIA DE PUERTO.,"PRIMARIA REGULAR, PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR FORMAL, Primaria Comunitaria JYA",Chinandega,Corinto,4,38
CENTRO ESCOLAR GERTRUDIS TIJERINO,12.48615200,-87.17694400,DEL BOHEMIO 1 C OESTE ½ AL SUR.,"PREESCOLAR FORMAL MULTINIVEL, Primaria Comunitaria JYA, ALFABETIZACION, PRIMARIA REGULAR",Chinandega,Corinto,4,38
INSTITUTO NACIONAL AZARIAS H. PALLAIS,12.50660000,-87.18970000,DE GASOLINERA TEXACO 2½ C AL SUR.,"SECUNDARIA POR ENCUENTRO, III CICLO, SECUNDARIA REGULAR",Chinandega,Corinto,4,38
CENTRO ESCOLAR GENERAL TOMAS MARTINEZ,12.49227000,-87.17888000,COLONIA INVI.,"PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR FORMAL, PRIMARIA REGULAR",Chinandega,Corinto,4,38
CENTRO ESCOLAR SARA LUISA BARQUERO,12.49905000,-87.18424000,BARRIO EL ROSARIO CONTIGUO A ENIA CORINTO.,"PREESCOLAR FORMAL, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR",Chinandega,Corinto,4,38
CENTRO ESCOLAR RVDO JOSE SCHANDELL,12.48040000,-87.17580000,FRENTE COMPLEJO  ALPAC.,"PREESCOLAR COMUNITARIO, PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR FORMAL, PRIMARIA REGULAR, PRIM. REGULAR EN EDUC. ESPECIAL",Chinandega,Corinto,4,38
CENTRO ESCOLAR ANTONIO LARA CARVAJAL,12.51120000,-87.19490000,FTE KM 148 CARRETERA CHINANDEGA - CORINTO.,"PRIMARIA REGULAR, PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR FORMAL",Chinandega,Corinto,4,38
REV. DAN ROTHWELL,12.49540000,-87.17970000,FTE KM AL PARQUE DE LAS MADRES.,"SECUNDARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR",Chinandega,Corinto,4,38
INSTITUTO PARROQUIAL PBRO. EMILIO S. CHAVARRIA,12.48950000,-87.17870000,ANTIGUO PREDIO SAN LUIS.,SECUNDARIA REGULAR,Chinandega,Corinto,4,38
CENTRO PARROQUIAL DE CAPACITACION,12.48390000,-87.17010000,DE LA GASOLINERA ESSO 1 C AL NORTE 20 VRS AL ESTE.,PRIMARIA EXTRAEDAD,Chinandega,Corinto,4,38
COLEGIO CRISTIANO GUILLERMO DELGADILLO,12.47960000,-87.17270000,DEL IFAGAN 2C ABAJO.,"SECUNDARIA REGULAR, PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL",Chinandega,Corinto,4,38
ESCUELA ESPECIAL SAN JUAN BOSCO,12.49954000,-87.18457000,DEL BOHEMIO 1C. AL SUR 1/2 AL ESTE.,"EDUCACION TEMPRANA, PREES. FORMAL EN EDUC. ESPECIAL, PRIM. REGULAR EN EDUC. ESPECIAL",Chinandega,Corinto,4,38
INSTITUTO NACIONAL REVERENDO JOSE SHENDEL,12.54537500,-87.16764700,COSTADO OESTE CASA COMUNAL.,"SECUNDARIA REGULAR, SECUNDARIA POR ENCUENTRO, III CICLO",Chinandega,El Realejo,4,37
CENTRO ESCOLAR SAN MARTIN,12.52754000,-87.20304000,LGLESIA CATOLICA 25 VRS AL OESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL, Primaria Comunitaria JYA",Chinandega,El Realejo,4,37
CENTRO ESCOLAR SANTA TERESITA,12.53313100,-87.19905600,CONTIGUA ALA IGLESIA CATOLICA.,"PREESCOLAR FORMAL, Primaria Comunitaria JYA, PRIMARIA REGULAR, ALFABETIZACION, PREESCOLAR COMUNITARIO, III CICLO, SECUNDARIA EN EL CAMPO",Chinandega,El Realejo,4,37
CENTRO ESCOLAR MARIA AUXILIADORA,12.54406000,-87.21127000,CONTIGUA ALA IGLESIA CATOLICA.,"III CICLO, PREESCOLAR COMUNITARIO MULTINIVEL, Primaria Comunitaria JYA, PREESCOLAR FORMAL, PRIMARIA REGULAR",Chinandega,El Realejo,4,37
CENTRO ESCOLAR RUBEN DARIO,12.56622600,-87.15179100,LAS LAJAS.,"PREESCOLAR FORMAL, PRIMARIA MULTIGRADO",Chinandega,El Realejo,4,37
RAFAELA HERRERA,12.58173700,-87.16674100,CARRETERA CORINTO ENTRADA EL ENSAYO 4 KM OESTE.,"PREESCOLAR COMUNITARIO, Primaria Comunitaria JYA, PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR, ALFABETIZACION",Chinandega,El Realejo,4,37
CENTRO ESCOLAR JOSE DOLORES ESTRADA,12.57631900,-87.19997500,CARRETERA A CORINTO ENTRADA A SN ISIDRO 7 KM AL OESTE.,"Primaria Comunitaria JYA, PREESCOLAR FORMAL, ALFABETIZACION, PRIMARIA REGULAR, III CICLO, PREESCOLAR COMUNITARIO MULTINIVEL",Chinandega,El Realejo,4,37
CENTRO ESCOLAR ENMANUEL MONGALO Y RUBIO,12.54338100,-87.16687000,FRENTE A RPTO GERMAN O..,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL, Primaria Comunitaria JYA, III CICLO, PRIMARIA EXTRAEDAD, ALFABETIZACION, PRIMARIA REGULAR",Chinandega,El Realejo,4,37
CENTRO ESCOLAR EL PORVENIR,12.55787800,-87.18438600,CARRETERA ACORINTO ENTRADA SAN ISIDRO 1 KM AL ESTE.,"PRIMARIA MULTIGRADO, Primaria Comunitaria JYA, PREESCOLAR FORMAL MULTINIVEL, III CICLO",Chinandega,El Realejo,4,37
NIÑOS DE JESUS,12.66520000,-87.16810000,PARQUE INFANTIL ½ C. AL SUR.,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL",Chinandega,El Viejo,4,28
NERA HNA. MARIA BEGOÑA BERNAOLA,12.66260000,-87.15970000,COSTADO NORTE IGLESIA EL CALVARIO.,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR",Chinandega,El Viejo,4,28
CENTRO ESCOLAR AZARIAS H PALLAIS,12.67340000,-87.31130000,CARRETERA A JIQUILILLO DE LOS MANGLES 5 KM AL SUR.,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,El Viejo,4,28
TEODORO KINT # 2,12.69911000,-87.15618300,KILOMETROS 14 RUTA A MORAZAN.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,El Viejo,4,28
CENTRO ESCOLAR MADRE TERESA DE CALCUTA,12.72610000,-87.39080000,CARRETERA A POTOSI ENTRADA A JIQUILILLO.,"PREESCOLAR FORMAL, SECUNDARIA REGULAR, PRIMARIA REGULAR, PREESCOLAR COMUNITARIO MULTINIVEL, SECUNDARIA POR ENCUENTRO",Chinandega,El Viejo,4,28
LA BALLONA,12.83173000,-87.50160100,KILACA 3 KM AL OESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,El Viejo,4,28
CENTRO ESCOLAR DR.FRANCISCO MACHADO SACASA,12.68179300,-87.29080700,KILACA 3 KM AL OESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,El Viejo,4,28
LA CURVA,12.71030100,-87.28289700,CARRETERA A JIQUILILLO.,"PRIMARIA REGULAR, PREESCOLAR FORMAL",Chinandega,El Viejo,4,28
CENTRO ESCOLAR FLOR DE SACUANJOCHE,12.89319900,-87.52705700,KM 195 CARRETERA A PUNTA ÑATA ½ KM AL NORTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chinandega,El Viejo,4,28
CENTRO ESCOLAR MARIA ISABEL GUEVARA,12.80215000,-87.51431700,PENINSULA DE VENECIA.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,El Viejo,4,28
CENTRO ESCOLAR SOCORRO ESPINALES,12.79563300,-87.37351400,5 KM ENTRADA A LA VIRGEN DE ATO.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,El Viejo,4,28
CENTRO ESCOLAR ROSA SARMIENTO,12.71290000,-87.37310000,KM 126 CARRETERA A JIQUILILLO 2 KM AL SUR.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chinandega,El Viejo,4,28
EL RECREO,12.71800000,-87.41380000,INGENIO MONTE ROSA 2½ KM AL NORTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,El Viejo,4,28
CENTRO ESCOLAR SRA DEL PERPETUO SOCORRO,12.68574300,-87.23127900,CARRETERA A JIQUILILLO.,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL",Chinandega,El Viejo,4,28
CENTRO ESCOLAR MIGUEL LARREYNAGA,12.69194000,-87.35110000,HOSPITAL TEODORA A.S KINT 500MTS AL SUR.,"PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,El Viejo,4,28
CENTRO ESC.HNA MARITZA MARTINEZ DE LEGARSAS,12.73591000,-87.23237800,INGENIO MONTE ROSA 6 KM ½  AL NORTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,El Viejo,4,28
SAN FRANCISCO (GUISPANTE),12.81890000,-87.43380000,CARRETERA A POTOSIS 180 KM COMARCA GUISPONTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chinandega,El Viejo,4,28
CENTRO ESCOLAR J.DE LA C.MENA (EL GALLO),12.62810000,-87.34390000,DEL HOSPITAL TEODORO KINT 13 KMS AL SUR.,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL",Chinandega,El Viejo,4,28
CENTRO ESCOLAR EVENILDA SOMARRIVA NAVAS,12.67816100,-87.19859200,CARRETERA A JIQUILILLO.,"SECUNDARIA POR ENCUENTRO, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR",Chinandega,El Viejo,4,28
CENTRO ESCOLAR JACOBA ANDINO,12.66290000,-87.16960000,DEL MERCADO 2 C AL OESTE.,"PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR FORMAL, PRIMARIA REGULAR",Chinandega,El Viejo,4,28
CENTRO ESCOLAR RAMON ROJAS REYES,12.66237600,-87.17871500,COLONIA NIDIA ESPINALES.,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL",Chinandega,El Viejo,4,28
CENTRO ESCOLAR SAN JOSE,12.66740000,-87.16360000,COSTADO ESTE IGLESIA SAN JOSÉ.,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR",Chinandega,El Viejo,4,28
CENTRO ESCOLAR AMIGOS DE HOLANDA,12.65700000,-87.17360000,DEL PORTON CEMENTERIO 1 C AL SUR 4 C AL OESTE.,"PRIMARIA REGULAR, PREESCOLAR COMUNITARIO, PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR FORMAL",Chinandega,El Viejo,4,28
INSTITUTO NACIONAL DR. MIGUEL JARQUIN VALLEJOS,12.65762700,-87.16443600,PRIMERA CALLE 1 C AL NORTE 1 C AL ESTE EL VIEJO.,"SECUNDARIA POR ENCUENTRO, SECUNDARIA REGULAR",Chinandega,El Viejo,4,28
CENTRO ESCOLAR HNA MARIA ROSARIO MARTINEZ,12.66603000,-87.15977800,DE UNAG 6 C. AL ESTE.,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR, PREESCOLAR FORMAL",Chinandega,El Viejo,4,28
CENTRO ESCOLAR JACINTO BONICHE A.,12.66760000,-87.16890000,DEL MECD 2 C. AL NORTE.,"PRIMARIA REGULAR, PREESCOLAR FORMAL, PREESCOLAR FORMAL MULTINIVEL",Chinandega,El Viejo,4,28
CENTRO ESCOLAR REMIGIO SALAZAR,12.65760000,-87.16890000,COSTADO SUR DEL INAMJV.,"PREESCOLAR FORMAL, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR",Chinandega,El Viejo,4,28
CENTRO ESCOLAR JOSEFA ARGUELLO,12.66350000,-87.17450000,PUENTE CENTRAL 7 ½ CUADRA AL OESTE.,"PRIMARIA REGULAR, PREESCOLAR FORMAL, SECUNDARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, SECUNDARIA POR ENCUENTRO",Chinandega,El Viejo,4,28
CTRO ESC. MARIA CARILLO NAVAS,12.65728800,-87.16943800,PORTON CEMENTERIO 1C SUR ½ C ESTE.,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL",Chinandega,El Viejo,4,28
CENTRO ESCOLAR RAUL MADRIZ CABALLERO,12.66760000,-87.16890000,ESC. JACINTO BONICHE 1 C. NORTE 2 C. OESTE 75 V. NORTE.,"PRIMARIA REGULAR, PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR COMUNITARIO, PREESCOLAR FORMAL, PREESCOLAR FORMAL MULTINIVEL",Chinandega,El Viejo,4,28
CENTRO ESCOLAR FRANCISCO HERNANDEZ DE CORDOBA(LOS BEBES),12.84216200,-87.38469000,CARRETERA POTOSI CONGO 5 KM AL NORTE.,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR COMUNITARIO MULTINIVEL, SECUNDARIA EN EL CAMPO",Chinandega,El Viejo,4,28
CEN.ESC.PROF.DOLORES HERRERA,12.69110000,-87.13820000,KILOMTRO 10 ATOYA.,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL",Chinandega,El Viejo,4,28
CEN.ESC.MERCEDES DE C VANEGAS MORALES,12.63520000,-87.19910000,DE LA ENTRADA HDA IMPERIA 5 C NORTE CARRETERA LOS MILLONARIOS.,"PRIMARIA MULTIGRADO, PRIMARIA REGULAR, SECUNDARIA EN EL CAMPO, PREESCOLAR COMUNITARIO MULTINIVEL",Chinandega,El Viejo,4,28
CENTRO ESCOLAR EL MADROÑO,12.61870000,-87.21950000,CARRETERA LOS MILLONES COMARCA GERMAN PAMARES O. #1.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA REGULAR, PRIMARIA MULTIGRADO",Chinandega,El Viejo,4,28
EL CONGO,12.81500500,-87.40531900,KM 176 CARRETERA A POTOSI.,"PREESCOLAR COMUNITARIO MULTINIVEL, SECUNDARIA POR ENCUENTRO, PRIMARIA MULTIGRADO",Chinandega,El Viejo,4,28
CENTRO ESCOLAR LIGIA MARTINEZ V,12.71102900,-87.31823100,KM 158 CARRETERA A POTOSI.,"SECUNDARIA POR ENCUENTRO, PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,El Viejo,4,28
KILACA,12.83274400,-87.47967700,KM 186 CARRETERA A POTOSI.,"PRIMARIA REGULAR, SECUNDARIA EN EL CAMPO, PREESCOLAR FORMAL MULTINIVEL",Chinandega,El Viejo,4,28
CEN.ESC.JUANA SANTOS SIREAS,12.69562100,-87.33005400,CARRETERA A POTOSI FRENTE ALA ENTRADA DE LA COMUNIDAD DE VENEZUELA 1 KM AL.,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,El Viejo,4,28
POTOSI,13.00700000,-87.50420000,PUERTO POTOSI PENINSULA COSIGUINA KM 107.,"PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR COMUNITARIO, SECUNDARIA REGULAR, PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL",Chinandega,El Viejo,4,28
CENTRO ESCOLAR JOSE CORONEL URTECHO,12.71510000,-87.34380000,SAN ANDRES CARRETERA A JIQUILILLO 3 KM AL NORESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,El Viejo,4,28
AGATEYTE (OMAR BACA),12.92320000,-87.50020000,CABO DE HORNO CARRETERA A POTOSI.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chinandega,El Viejo,4,28
SANTO TOMAS,12.74543700,-87.39592100,KM 170 CARRETERA A POTOSI.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chinandega,El Viejo,4,28
"CEN.ESC.LUIS ALBERTO CABRALES""PINOCHO""",12.74540000,-87.28648800,DE LOS MANGLES 8 KM AL NORTE CARRETERA JIQUILILLO.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,El Viejo,4,28
CEN.ESC.HNOS MERCEDARIAS DE BERREZ,12.72997500,-87.29773000,LA CEIBA 6 KM AL NORESTE.,"SECUNDARIA EN EL CAMPO, PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL",Chinandega,El Viejo,4,28
CENTRO ESCOLAR JOSE DOLORES ESTRADA,12.88062000,-87.50199800,191 KM CARRETERA A POTOSI.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,El Viejo,4,28
CEN.ESC.ANDRES CASTRO,12.87170000,-87.49530000,KM 189 CARRETERA A POTOSI.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL",Chinandega,El Viejo,4,28
CENTRO ESCOLAR ESCOLAR EL MANZANO,12.66690000,-87.37560000,ENTRADA ASERRADRES 4 KM AL SUR ESTE 2KM AL OESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,El Viejo,4,28
CENTRO ESCOLAR CAMILO ZAPATA,12.72667000,-87.43749300,JIQUILILLO URANAZA.,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL, ALFABETIZACION, PREESCOLAR COMUNITARIO MULTINIVEL, Primaria Comunitaria JYA",Chinandega,El Viejo,4,28
CENTRO ESCOLAR GABRIELA MISTRAL,12.88163600,-87.44401200,DEL CONGO 14 KM AL NOROESTE.,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL, SECUNDARIA POR ENCUENTRO",Chinandega,El Viejo,4,28
CENTRO ESCOLAR COSIGUINA,12.91350100,-87.49927800,CARRETERA A POTOSI COMUNIDAD COSIGUINA.,"SECUNDARIA POR ENCUENTRO, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,El Viejo,4,28
VIRGEN DE HATO,12.79470000,-87.39000000,CARRETERA A POTOSI ENTRADA LA VIRGEN DE EL HATO 1½KM AL ESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,El Viejo,4,28
CEN.ESC RIGOBERTO CABEZAS,12.69040000,-87.27150000,KM 151 CARRETERA A JIQUILILLO.,"PREESCOLAR FORMAL, PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,El Viejo,4,28
PABLO UBULLA GUTIERREZ,12.74286400,-87.32099200,TONVALLE 6 KM AL NORTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,El Viejo,4,28
MARIA ELSA LOPEZ,12.70939000,-87.21234000,CRRETERA A JIQUILILLO INGENIO MONTE ROSA ENTRADA  3  KM AL NOROESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,El Viejo,4,28
CENTRO ESCOLAR SALOMON IBARRA,12.75900000,-87.47010000,COMUNIDAD PADRE RAMOS.,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO",Chinandega,El Viejo,4,28
